,image,score,features
1130,/home/ubuntu/MEBeauty-database/images/female/caucasian/beautiful-2114449_1920.jpg,6.1033333333333335,[[0.66807859 0.76109957 5.03045519 ... 2.91630034 0.63318871 0.65096911]]
1131,/home/ubuntu/MEBeauty-database/images/male/caucasian/mohamed-nohassi-Z60j5qAOW_M-unsplash.jpg,6.104166666666668,[[1.129521   1.09317377 6.56161687 ... 3.49373649 1.097095   0.96956138]]
1132,/home/ubuntu/MEBeauty-database/images/female/hispanic/obi-onyeador-7ckRPDhlgOk-unsplash.jpg,6.104166666666668,[[0.66128524 0.75293725 5.46531333 ... 2.1107782  0.67437323 0.89145223]]
1133,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-1471048_1920.jpg,6.105263157894738,[[1.26569356 1.18556916 6.16063048 ... 3.27519817 1.11882622 1.50519717]]
1134,/home/ubuntu/MEBeauty-database/images/female/hispanic/willspirit-sbln--hNSeRvzgP8-unsplash.jpg,6.106575963718821,[[1.03983172 1.02540234 4.36025533 ... 1.9474535  0.80222699 1.12748963]]
1135,/home/ubuntu/MEBeauty-database/images/male/caucasian/mehmet-turgut-kirkgoz-GHks3u7dzcc-unsplash.jpg,6.1077111383108935,[[0.79809472 0.83544878 8.56673152 ... 3.52326788 0.75032012 0.89527664]]
1136,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-cottonbro-4812639.jpg,6.111111111111112,[[1.11607928 1.08035807 5.34835284 ... 2.38910287 1.22859023 0.96839134]]
1137,/home/ubuntu/MEBeauty-database/images/female/indian/women-4419736_1920.jpg,6.111111111111112,[[1.07570398 1.05336329 5.21387863 ... 4.00289843 0.96496802 1.12522913]]
1138,/home/ubuntu/MEBeauty-database/images/female/black/pexels-samson-katt-5256700.jpg,6.111111111111112,[[0.92673467 0.94877943 5.70349178 ... 2.40052078 0.79629553 1.23520208]]
1139,/home/ubuntu/MEBeauty-database/images/male/mideastern/baby-5925923_1920.jpg,6.1111111111111125,[[0.95851775 0.9718808  7.61947968 ... 3.9437889  0.95614969 0.99713624]]
1140,/home/ubuntu/MEBeauty-database/images/female/black/ernan-solozabal-kfQWyxttMeQ-unsplash.jpg,6.1111111111111125,[[1.83263332 1.45046351 4.33692699 ... 3.16441701 1.50708192 1.89292603]]
1141,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-anna-tarazevich-5119587.jpg,6.1111111111111125,[[0.92927647 0.9623064  6.60816717 ... 2.22387418 0.81375659 1.07809899]]
1142,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-mabel-lee-2739792.jpg,6.1111111111111125,[[0.56228467 0.68048593 5.15127385 ... 2.26709404 0.59439629 0.71232832]]
1143,/home/ubuntu/MEBeauty-database/images/female/black/pexels-avonne-stalling-3916455.jpg,6.1111111111111125,[[0.82848689 0.89174824 4.11770441 ... 2.21365835 0.85435909 0.94314284]]
1144,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-797078_1920.jpg,6.111771700356719,[[1.09346208 1.05234393 3.67789487 ... 2.84514838 0.86424036 1.16798867]]
1145,/home/ubuntu/MEBeauty-database/images/male/caucasian/r-d-smith-k-f3PYgAPwQ-unsplash.jpg,6.11407894736842,[[0.99298092 1.00029264 5.26150608 ... 2.13966127 0.89535071 1.278506  ]]
1146,/home/ubuntu/MEBeauty-database/images/female/black/jd-mason-4eRATsC7zTY-unsplash.jpg,6.118181818181817,[[0.71007825 0.8063808  4.4068384  ... 3.06713449 0.63889733 0.79068618]]
1147,/home/ubuntu/MEBeauty-database/images/male/caucasian/logan-weaver-s_mI8h4_5JY-unsplash.jpg,6.1189583333333335,[[1.73127848 1.48365588 6.30957159 ... 2.48307883 1.776491   1.76691367]]
1148,/home/ubuntu/MEBeauty-database/images/female/caucasian/sheri-hooley-gQbE06VKL4M-unsplash.jpg,6.12,[[1.05941009 1.03392885 4.20577181 ... 2.76365037 0.9613066  1.16845503]]
1149,/home/ubuntu/MEBeauty-database/images/female/indian/yogendra-singh-Sx00bDu24_k-unsplash.jpg,6.120713305898493,[[2.14737915 1.76965949 7.47448799 ... 1.93803243 1.70566718 2.64961843]]
1150,/home/ubuntu/MEBeauty-database/images/female/caucasian/volleyball-player-1624970_1920.jpg,6.1213235294117645,[[0.38566167 0.52321664 5.70628109 ... 1.55298574 0.40174329 0.52118578]]
1151,/home/ubuntu/MEBeauty-database/images/female/caucasian/8.jpg,6.123543123543122,[[1.11542413 1.07109757 4.38728705 ... 2.46127542 0.91706241 1.28948597]]
1152,/home/ubuntu/MEBeauty-database/images/female/asian/girl-1741925_1920.jpg,6.126153846153847,[[0.8032037  0.85428085 6.31775687 ... 2.44350807 0.73114442 0.86529038]]
1153,/home/ubuntu/MEBeauty-database/images/male/caucasian/portrait-2946213_1920.jpg,6.134326634326634,[[2.36008867 1.81594833 5.80156559 ... 5.07595372 1.98718522 2.78733399]]
1154,/home/ubuntu/MEBeauty-database/images/male/black/pexels-marcelo-chagas-2291012.jpg,6.135802469135803,[[0.85635422 0.90045232 5.13506494 ... 2.2614993  0.83437949 0.84762716]]
1155,/home/ubuntu/MEBeauty-database/images/male/caucasian/emiliano-vittoriosi-fIM5oAdHAxE-unsplash.jpg,6.1358434846806915,[[0.99754192 0.99256325 6.13014667 ... 4.90568646 0.97498781 1.19975265]]
1156,/home/ubuntu/MEBeauty-database/images/female/black/nick-grant-ygrOmmn1Oss-unsplash.jpg,6.136363636363637,[[0.62591893 0.7516851  4.2120276  ... 1.79741996 0.55648215 0.95260433]]
1157,/home/ubuntu/MEBeauty-database/images/female/indian/indian-girl-4985302_1920.jpg,6.137931034482759,[[2.28703581 1.74321136 5.3344179  ... 3.39946291 1.72455186 2.72894492]]
1158,/home/ubuntu/MEBeauty-database/images/male/caucasian/guy5.jpg,6.140056818181818,[[1.11473831 1.08167847 5.39513749 ... 2.83270614 0.91072642 1.45708059]]
1159,/home/ubuntu/MEBeauty-database/images/female/mideastern/tyler-nix-aSIw_EnF71g-unsplash.jpg,6.1408,[[1.06257761 1.04721764 5.30972988 ... 2.05280026 1.01027018 0.91264727]]
1160,/home/ubuntu/MEBeauty-database/images/female/caucasian/steven-aguilar-GTld8AoIfbE-unsplash.jpg,6.145065398335315,[[0.96930373 0.98358127 5.47834502 ... 2.72773542 0.72542904 1.15088364]]
1161,/home/ubuntu/MEBeauty-database/images/female/caucasian/pexels-skyler-ewing-4680663.jpg,6.148148148148147,[[0.74928411 0.83457208 4.37810671 ... 3.32162058 0.59515074 0.82844705]]
1162,/home/ubuntu/MEBeauty-database/images/male/caucasian/alex_rainer-O4f4caX_H3g-unsplash.jpg,6.14875,[[0.69694559 0.75575396 7.65492901 ... 3.0560513  0.7059629  0.72452538]]
1163,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-4015898_1920.jpg,6.149014778325123,[[0.37692629 0.52229463 5.77194277 ... 1.87327396 0.5002169  0.45880166]]
1164,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-3073289_1920.jpg,6.150123456790125,[[1.20561531 1.12642562 4.48977149 ... 3.15224548 0.96025964 1.15443518]]
1165,/home/ubuntu/MEBeauty-database/images/female/caucasian/shayan-rti-TGjXfMuC7DI-unsplash.jpg,6.151515151515151,[[1.22345051 1.14566891 5.17085526 ... 2.15653735 1.05183029 1.17565803]]
1166,/home/ubuntu/MEBeauty-database/images/male/indian/white-1513923_1920.jpg,6.152399802078178,[[0.89909618 0.93687861 4.3373777  ... 3.61495136 0.85789492 1.11958144]]
1167,/home/ubuntu/MEBeauty-database/images/female/asian/girl-1721429_1920.jpg,6.152930402930402,[[1.41968897 1.27960265 5.84160135 ... 2.54245716 1.10195712 1.90719582]]
1168,/home/ubuntu/MEBeauty-database/images/male/caucasian/taylor-hernandez-hZdF1lzo8fs-unsplash.jpg,6.157894736842105,[[1.12880872 1.08499918 5.36421202 ... 1.38182519 0.92436199 1.08178761]]
1169,/home/ubuntu/MEBeauty-database/images/male/caucasian/g_3.jpg,6.16,[[0.82135872 0.88677094 4.23555102 ... 2.88830893 0.79515951 0.91687121]]
1170,/home/ubuntu/MEBeauty-database/images/female/caucasian/joy-4196371_1920.jpg,6.163793103448277,[[0.65136776 0.76178364 4.63513554 ... 2.13835156 0.53287213 1.05308587]]
1171,/home/ubuntu/MEBeauty-database/images/male/indian/amir-soltani-9RcccOHau2M-unsplash.jpg,6.1660561660561655,[[0.64460081 0.70781275 8.67052109 ... 3.04708154 0.72270139 0.69565396]]
1172,/home/ubuntu/MEBeauty-database/images/male/asian/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg,6.166264454499746,[[0.9569374  0.97525542 5.59482094 ... 2.47801838 1.0494558  0.89781987]]
1173,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-1000538_1920.jpg,6.166666666666668,[[1.19080981 1.11429705 4.27769714 ... 3.36963044 1.06973096 1.24885268]]
1174,/home/ubuntu/MEBeauty-database/images/female/black/samuel-aboh-RGomcmMkTEA-unsplash.jpg,6.166666666666668,[[1.19362422 1.11452286 3.68162104 ... 2.36681335 1.15862284 1.23490136]]
1175,/home/ubuntu/MEBeauty-database/images/male/caucasian/sara-dubler-dDE6naQBc2Q-unsplash.jpg,6.166995614035088,[[0.84590269 0.88540391 5.39741378 ... 1.67291017 0.68815528 1.04826833]]
1176,/home/ubuntu/MEBeauty-database/images/male/caucasian/serhiy-hipskyy-Vilt9tibcLQ-unsplash.jpg,6.169590643274853,[[0.91940408 0.94119567 6.70410249 ... 3.90795741 1.08285104 1.15787716]]
1177,/home/ubuntu/MEBeauty-database/images/male/caucasian/dmitry-vechorko-E9PFbdhZmus-unsplash.jpg,6.173780487804878,[[0.94527195 0.960552   6.55599516 ... 4.23570259 0.91522067 1.08291562]]
1178,/home/ubuntu/MEBeauty-database/images/male/caucasian/austin-wade-X6Uj51n5CE8-unsplash.jpg,6.175438596491227,[[1.16692725 1.12046337 6.97837931 ... 4.73613222 1.07544959 1.24617908]]
1179,/home/ubuntu/MEBeauty-database/images/female/hispanic/kim-carpenter-IHIgnhLvz5Q-unsplash.jpg,6.175438596491229,[[0.36130002 0.493261   6.12233018 ... 1.67284785 0.44253125 0.52697913]]
1180,/home/ubuntu/MEBeauty-database/images/male/hispanic/deniz-gocmen-I_iTEsW8Cww-unsplash.jpg,6.1755102040816325,[[0.8857562  0.92384591 5.04688417 ... 2.90624328 1.00544257 0.9129606 ]]
1181,/home/ubuntu/MEBeauty-database/images/male/caucasian/thomas-verleene-zdaUF3dsfOU-unsplash.jpg,6.180614657210403,[[0.4494441  0.61235797 4.39961562 ... 2.16360321 0.57703032 0.41212278]]
1182,/home/ubuntu/MEBeauty-database/images/male/caucasian/petr-sevcovic-e12wQLAjQi0-unsplash.jpg,6.180799220272906,[[0.72306753 0.78440121 7.08614727 ... 3.03638231 0.64743964 0.76947112]]
1183,/home/ubuntu/MEBeauty-database/images/male/black/dominique-jordan-JSRmthCownc-unsplash.jpg,6.1818181818181825,[[1.07441706 1.05348695 7.05561613 ... 2.74883567 1.09729709 1.11324581]]
1184,/home/ubuntu/MEBeauty-database/images/female/hispanic/joelvalve-7JEZ6laI4qM-unsplash.jpg,6.181818181818183,[[1.82002747 1.48304212 4.82147146 ... 3.37587792 1.46719188 2.38769085]]
1185,/home/ubuntu/MEBeauty-database/images/male/caucasian/ronan-kruithof-SMrz4oEO95I-unsplash.jpg,6.184123847167325,[[1.07241802 1.05855937 8.27852261 ... 4.20503513 1.01180607 1.03455908]]
1186,/home/ubuntu/MEBeauty-database/images/male/caucasian/roman-holoschchuk-I2SU6dCGsnI-unsplash.jpg,6.188293650793653,[[1.12714196 1.08849194 5.44       ... 3.40147027 1.05652227 1.05470218]]
1187,/home/ubuntu/MEBeauty-database/images/male/indian/shudipto-sarker-9qpe5gZDc7E-unsplash.jpg,6.192355889724312,[[1.45951277 1.28446889 4.97580668 ... 2.36084817 1.35652642 1.62746694]]
1188,/home/ubuntu/MEBeauty-database/images/male/caucasian/young-man-3354511_1920.jpg,6.193643162393162,[[1.05843867 1.04151399 5.928679   ... 2.4631048  0.92389589 1.11235   ]]
1189,/home/ubuntu/MEBeauty-database/images/male/mideastern/moein-rahmani-A3802JoFGqg-unsplash.jpg,6.1944444444444455,[[1.16806131 1.13978806 9.11064713 ... 3.         1.29038535 1.1124854 ]]
1190,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-3803551_1920.jpg,6.196254432624112,[[1.01372977 1.01092502 6.21862827 ... 3.57819696 0.86285384 1.20000593]]
1191,/home/ubuntu/MEBeauty-database/images/male/hispanic/kevin-turcios-Mn0mVsdg4EU-unsplash.jpg,6.198347107438017,[[0.67353194 0.75313071 6.54341014 ... 4.44778131 0.63259612 0.73128973]]
1192,/home/ubuntu/MEBeauty-database/images/female/caucasian/ahmadreza-najafi-VjxPbl_ErF8-unsplash.jpg,6.199999999999998,[[0.69487938 0.77762611 5.47175046 ... 2.29611007 0.61626055 0.73163596]]
1193,/home/ubuntu/MEBeauty-database/images/female/indian/female-1544783_1920.jpg,6.200549450549451,[[1.15365741 1.10502341 5.36614134 ... 2.67330352 0.8279692  1.24114071]]
1194,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-1122364_1920.jpg,6.202127659574468,[[0.96109853 0.97308319 5.72326115 ... 5.96984291 0.94973239 0.95693366]]
1195,/home/ubuntu/MEBeauty-database/images/male/caucasian/entrepreneurship-3498256_1920.jpg,6.202407407407407,[[0.81777822 0.88958634 3.80400803 ... 3.1307367  0.7781256  0.77488319]]
1196,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-4123268_1920.jpg,6.2101503759398495,[[0.4684904  0.59323574 5.82725994 ... 2.50259534 0.57402522 0.76488086]]
1197,/home/ubuntu/MEBeauty-database/images/male/caucasian/wes-walker-sahep-7OPkM-unsplash.jpg,6.2105263157894735,[[1.01629959 1.01055502 4.17325841 ... 3.11236316 0.98308035 1.01285851]]
1198,/home/ubuntu/MEBeauty-database/images/male/mideastern/fayiz-musthafa-yGqsr6EVrGw-unsplash.jpg,6.2118055555555545,[[0.99413592 0.9965423  5.74799261 ... 3.62844573 1.01222041 1.05459289]]
1199,/home/ubuntu/MEBeauty-database/images/female/hispanic/farhad-eidi-yfefPhTFWU8-unsplash.jpg,6.212121212121213,[[1.12680483 1.0895005  5.88531956 ... 2.69164383 0.90305558 1.2400959 ]]
1200,/home/ubuntu/MEBeauty-database/images/male/mideastern/man-3485138_1920.jpg,6.2125,[[1.08746898 1.05941104 5.12509579 ... 8.27647268 1.01874773 1.10436527]]
1201,/home/ubuntu/MEBeauty-database/images/male/caucasian/mark-decile-ODah33uNGvU-unsplash.jpg,6.213912630579298,[[0.7804359  0.84454478 5.2740659  ... 6.26108484 0.82388966 0.88356606]]
1202,/home/ubuntu/MEBeauty-database/images/female/black/chelsea-ferenando-LmYENEcVmqM-unsplash.jpg,6.215,[[0.41799962 0.59681003 4.22170315 ... 1.4054356  0.55003385 0.57362072]]
1203,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-868785_1920.jpg,6.215277777777778,[[0.78357012 0.84922757 4.91111327 ... 5.40824803 0.62470061 0.7813874 ]]
1204,/home/ubuntu/MEBeauty-database/images/male/indian/jordyn-montague-nV7GRL8ooJg-unsplash.jpg,6.218836565096952,[[0.9128893  0.9383075  5.69473068 ... 2.68172418 0.78249352 1.02682619]]
1205,/home/ubuntu/MEBeauty-database/images/male/caucasian/alex-sheldon-j1WRSUj5QI0-unsplash.jpg,6.219010175763183,[[2.30273743 1.73500796 4.88475847 ... 4.67905593 2.42185561 3.32433896]]
1206,/home/ubuntu/MEBeauty-database/images/female/caucasian/taylor-deas-melesh-byRGjjO-Ync-unsplash.jpg,6.22,[[0.51634659 0.66078521 4.47888409 ... 2.61678716 0.35925151 0.5458739 ]]
1207,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-ketut-subiyanto-4584579.jpg,6.222222222222222,[[1.00169649 1.00081558 5.45721765 ... 1.44006173 0.72102027 1.39221823]]
1208,/home/ubuntu/MEBeauty-database/images/female/mideastern/oscar-nord-1UJNl0Ffhw8-unsplash.jpg,6.222222222222222,[[0.89082994 0.93116607 4.92512824 ... 4.03720693 0.85903018 1.04626786]]
1209,/home/ubuntu/MEBeauty-database/images/male/mideastern/man-5923039_1920.jpg,6.222222222222222,[[1.63170265 1.37000141 4.51784892 ... 3.00230592 1.36257757 1.58002234]]
1210,/home/ubuntu/MEBeauty-database/images/male/indian/pexels-ketut-subiyanto-4307733.jpg,6.222222222222222,[[0.49582425 0.59576978 7.18424009 ... 2.05243758 0.51501413 0.67301453]]
1211,/home/ubuntu/MEBeauty-database/images/female/indian/swarnavo-chakrabarti-1s-7JQTdXY4-unsplash.jpg,6.222222222222222,[[0.44786269 0.57579796 5.82238405 ... 3.44532586 0.40948141 0.49345807]]
1212,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-thunyarat-klaiklang-1814538.jpg,6.222222222222222,[[0.93579736 0.95523784 5.5133699  ... 2.46649968 0.87210989 1.04539642]]
1213,/home/ubuntu/MEBeauty-database/images/male/black/pexels-cottonbro-6616674.jpg,6.222222222222222,[[0.77346175 0.849835   4.44672227 ... 2.22241454 0.80468398 0.79036904]]
1214,/home/ubuntu/MEBeauty-database/images/female/asian/woman-5775938_1920.jpg,6.222222222222222,[[0.82067671 0.89197224 4.06864884 ... 2.89744655 0.80266909 0.95397772]]
1215,/home/ubuntu/MEBeauty-database/images/male/hispanic/boy-1846704_1920.jpg,6.223684210526316,[[1.12213343 1.08743927 6.18525003 ... 2.96360616 1.0236302  1.19405278]]
1216,/home/ubuntu/MEBeauty-database/images/female/indian/woman-4456917_1920.jpg,6.224489795918367,[[0.35417374 0.5369482  4.38216416 ... 2.17521856 0.33822388 0.64560179]]
1217,/home/ubuntu/MEBeauty-database/images/female/hispanic/2.jpg,6.231956845238094,[[0.98444922 0.99082862 4.73866289 ... 2.4527053  0.80252789 1.05409255]]
1218,/home/ubuntu/MEBeauty-database/images/male/black/young-man-3366016_1920.jpg,6.232407407407408,[[1.15566551 1.11751137 6.943681   ... 2.500125   0.95794865 1.27265496]]
1219,/home/ubuntu/MEBeauty-database/images/male/caucasian/nick-linnen-BCQVNAUo_7Y-unsplash.jpg,6.233918128654971,[[0.52314208 0.6183747  7.32851285 ... 3.40090818 0.64831342 0.43927502]]
1220,/home/ubuntu/MEBeauty-database/images/male/caucasian/male-3847141_1920.jpg,6.237503697131027,[[2.3971472  1.79825818 5.56212442 ... 3.7524569  1.8629723  2.55764886]]
1221,/home/ubuntu/MEBeauty-database/images/male/mideastern/nasro-azaizia-1NP6_EsAYl8-unsplash.jpg,6.239285714285713,[[1.13607105 1.10734867 5.45850701 ... 5.01275745 1.27043606 1.31170809]]
1222,/home/ubuntu/MEBeauty-database/images/male/caucasian/boy-1185446_1920.jpg,6.241140642303432,[[0.5060063  0.63905022 5.17428989 ... 1.99328374 0.47418349 0.61860446]]
1223,/home/ubuntu/MEBeauty-database/images/male/black/raphael-nast-x1od0bnYmIw-unsplash.jpg,6.242013888888889,[[1.13215191 1.08774113 5.33818768 ... 2.72294775 0.92239968 1.20863432]]
1224,/home/ubuntu/MEBeauty-database/images/male/hispanic/salar-arif-4CWNGHc-luo-unsplash.jpg,6.242608695652173,[[1.71090751 1.45513737 4.78788314 ... 3.77272727 1.4912134  1.45212879]]
1225,/home/ubuntu/MEBeauty-database/images/male/indian/pedram-normohamadian-daguyNdZFCY-unsplash.jpg,6.24500203998368,[[1.08653373 1.06841445 6.47789219 ... 3.21395425 1.00440392 0.86531057]]
1226,/home/ubuntu/MEBeauty-database/images/female/black/prince-akachi-LWkFHEGpleE-unsplash.jpg,6.245999085505258,[[0.58339242 0.7127702  4.45422818 ... 1.95134373 0.59606386 0.73601954]]
1227,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-min-an-751204.jpg,6.246913580246915,[[0.69335546 0.7828425  5.18317325 ... 2.02106865 0.76554659 0.66244576]]
1228,/home/ubuntu/MEBeauty-database/images/male/caucasian/gregory-buzdyk-bdbC8RlXSUU-unsplash (1).jpg,6.246913580246915,[[1.3387116  1.18552106 3.66389501 ... 3.57394417 1.27494613 1.5239609 ]]
1229,/home/ubuntu/MEBeauty-database/images/male/black/charisse-kenion-Na2b9JIVsIU-unsplash.jpg,6.24793388429752,[[0.97354771 0.9809267  7.03315653 ... 2.63165328 0.83957016 1.21621644]]
1230,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-rahul-pandit-3894370.jpg,6.25,[[0.55898711 0.63736456 8.15544818 ... 2.28463857 0.53361174 0.53478201]]
1231,/home/ubuntu/MEBeauty-database/images/male/asian/ha-nguy-n-CelYET8aK68-unsplash.jpg,6.25,[[1.95067899 1.6147369  6.44562413 ... 2.02817985 1.56749033 2.82922691]]
1232,/home/ubuntu/MEBeauty-database/images/female/mideastern/model-5029025_1920.jpg,6.250574712643679,[[1.10894369 1.06951882 4.74849325 ... 2.29896469 1.00172861 1.31625862]]
1233,/home/ubuntu/MEBeauty-database/images/male/caucasian/kyryll-ushakov-S3DMQzP6QG8-unsplash.jpg,6.254599567099568,[[0.88261067 0.90558655 6.13343119 ... 2.91370572 0.96659535 0.74518152]]
1234,/home/ubuntu/MEBeauty-database/images/male/indian/hossein-rezaei--paUf05gaUs-unsplash.jpg,6.256944444444443,[[1.31052206 1.2137802  5.78976491 ... 3.99481708 1.26646916 1.47584619]]
1235,/home/ubuntu/MEBeauty-database/images/female/indian/weeding-4207311_1920.jpg,6.258333333333334,[[0.60004668 0.69090191 6.15546147 ... 3.68465871 0.64524404 0.93198498]]
1236,/home/ubuntu/MEBeauty-database/images/female/black/pexels-rodnae-productions-4921034.jpg,6.259259259259259,[[1.8342176  1.4869949  4.97507662 ... 2.58499095 1.19389688 2.39281162]]
1237,/home/ubuntu/MEBeauty-database/images/male/caucasian/nathan-dumlao-4m2-An3yFx0-unsplash.jpg,6.260687229437228,[[1.41099944 1.23585023 4.11282454 ... 4.95289532 1.2953888  1.41211998]]
1238,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-3289372_1920.jpg,6.2615933412604035,[[0.75712814 0.85550932 3.15643765 ... 2.94680056 0.71457615 0.98802711]]
1239,/home/ubuntu/MEBeauty-database/images/female/mideastern/dev-asangbam-AJOka3Plw6g-unsplash.jpg,6.2631578947368425,[[0.88630641 0.92484259 4.68773157 ... 2.84862338 1.02435641 1.17066505]]
1240,/home/ubuntu/MEBeauty-database/images/male/hispanic/alex-avalos-5L4ibEMAuN0-unsplash.jpg,6.2634310134310125,[[0.45531716 0.57836917 6.06944077 ... 3.23998839 0.44032586 0.52382272]]
1241,/home/ubuntu/MEBeauty-database/images/male/mideastern/nowah-bartscher-Gpm_PGnNAug-unsplash.jpg,6.263888888888888,[[1.2754889  1.17897959 5.30517895 ... 2.68045597 1.42579337 1.28062485]]
1242,/home/ubuntu/MEBeauty-database/images/male/hispanic/z-3695551_1920.jpg,6.264279624893434,[[0.87553565 0.92166061 5.46298443 ... 3.76863561 1.05478451 1.26491106]]
